order_id,customer_id,product,price,quantity,city,order_date
787,374,Headphones,31459,5,Jaipur,2026-01-30 10:02:45.962925
788,337,Keyboard,19632,4,Pune,2025-11-28 10:02:45.962926
789,274,Laptop,43738,2,Mumbai,2026-02-04 10:02:45.962928
790,248,Headphones,9073,4,Jaipur,2025-12-31 10:02:45.962929
791,114,Headphones,48332,3,Delhi,2026-01-07 10:02:45.962930
792,117,Headphones,15989,3,Bangalore,2026-01-15 10:02:45.962931
793,441,Phone,31646,3,Mumbai,2026-02-15 10:02:45.962932
794,422,Laptop,13822,3,Delhi,2025-11-28 10:02:45.962933
795,128,Laptop,40993,4,Bangalore,2026-01-20 10:02:45.962934
796,455,Laptop,31409,1,Delhi,2025-12-08 10:02:45.962936
797,244,Keyboard,5586,2,Jaipur,2026-01-27 10:02:45.962937
798,256,Laptop,1935,3,Delhi,2026-02-02 10:02:45.962938
799,431,Mouse,6246,5,Bangalore,2026-02-17 10:02:45.962939
800,106,Keyboard,37826,5,Mumbai,2026-01-23 10:02:45.962940
801,246,Laptop,31313,3,Jaipur,2026-02-04 10:02:45.962941
802,282,Phone,45090,3,Pune,2025-11-26 10:02:45.962942
803,416,Mouse,26860,1,Delhi,2026-02-11 10:02:45.962944
804,491,Mouse,22426,3,Pune,2026-02-26 10:02:45.962945
805,150,Mouse,10563,4,Jaipur,2026-01-05 10:02:45.962946
806,278,Keyboard,10559,1,Mumbai,2026-01-10 10:02:45.962947
807,197,Headphones,21929,3,Bangalore,2026-02-22 10:02:45.962948
808,450,Laptop,17340,2,Delhi,2026-02-19 10:02:45.962949
809,392,Phone,19867,3,Jaipur,2026-02-14 10:02:45.962950
810,181,Headphones,41675,1,Mumbai,2025-12-11 10:02:45.962952
811,457,Laptop,46020,3,Bangalore,2025-12-17 10:02:45.962953
812,288,Headphones,5876,1,Pune,2026-01-29 10:02:45.962954
813,454,Keyboard,21070,3,Jaipur,2026-03-02 10:02:45.962955
814,453,Keyboard,22440,4,Pune,2026-01-05 10:02:45.962956
815,211,Mouse,13171,4,Pune,2026-02-20 10:02:45.962957
816,357,Laptop,25870,1,Mumbai,2026-01-22 10:02:45.962958
817,128,Mouse,6275,1,Mumbai,2026-01-24 10:02:45.962959
818,178,Mouse,46120,2,Bangalore,2026-02-13 10:02:45.962961
819,184,Phone,14330,5,Jaipur,2025-12-15 10:02:45.962962
820,447,Headphones,34783,2,Pune,2026-01-16 10:02:45.962963
821,389,Headphones,25477,2,Bangalore,2025-12-04 10:02:45.962964
822,137,Laptop,44746,2,Bangalore,2025-11-27 10:02:45.962965
823,110,Phone,22391,3,Jaipur,2025-12-16 10:02:45.962966
824,195,Mouse,26904,2,Pune,2026-01-21 10:02:45.962967
825,199,Keyboard,20934,5,Delhi,2025-12-02 10:02:45.962968
826,215,Laptop,35955,5,Bangalore,2026-01-30 10:02:45.962970
827,495,Mouse,22330,2,Mumbai,2026-03-02 10:02:45.962971
828,214,Headphones,9625,1,Pune,2026-01-01 10:02:45.962972
829,192,Phone,41357,3,Jaipur,2025-12-28 10:02:45.962973
830,482,Headphones,47092,3,Mumbai,2026-02-01 10:02:45.962974
831,175,Mouse,42673,4,Bangalore,2025-12-04 10:02:45.962975
832,378,Phone,8381,5,Pune,2026-01-02 10:02:45.962976
833,469,Phone,28352,1,Mumbai,2025-12-26 10:02:45.962978
834,291,Mouse,41318,5,Delhi,2026-02-19 10:02:45.962979
835,324,Headphones,12724,2,Pune,2026-02-27 10:02:45.962980
836,212,Phone,8119,1,Jaipur,2026-01-27 10:02:45.962981
837,442,Keyboard,27332,3,Bangalore,2025-12-20 10:02:45.962982
838,417,Phone,46661,1,Mumbai,2025-11-26 10:02:45.962983
839,418,Headphones,48842,4,Mumbai,2025-11-30 10:02:45.962984
840,389,Laptop,20931,2,Pune,2025-12-02 10:02:45.962985
841,461,Headphones,26825,2,Delhi,2026-01-07 10:02:45.962986
842,102,Mouse,40879,2,Delhi,2025-12-30 10:02:45.962988
843,258,Mouse,8137,1,Jaipur,2026-02-04 10:02:45.962989
844,484,Phone,30910,1,Delhi,2026-01-03 10:02:45.962990
845,168,Headphones,43783,2,Bangalore,2025-12-24 10:02:45.962992
846,186,Laptop,25058,1,Pune,2025-12-12 10:02:45.962993
847,127,Phone,17546,5,Delhi,2025-11-29 10:02:45.962994
848,460,Headphones,3833,4,Jaipur,2025-12-24 10:02:45.962995
849,454,Phone,43119,5,Mumbai,2026-01-13 10:02:45.962996
850,193,Mouse,7876,4,Jaipur,2026-02-09 10:02:45.962997
851,402,Laptop,10570,5,Jaipur,2025-12-18 10:02:45.962998
852,481,Mouse,5474,4,Mumbai,2025-12-04 10:02:45.962999
853,498,Keyboard,13189,1,Delhi,2026-02-19 10:02:45.963001
854,496,Headphones,48792,3,Mumbai,2026-01-21 10:02:45.963002
855,316,Keyboard,25054,1,Jaipur,2026-01-15 10:02:45.963003
856,277,Keyboard,45586,5,Delhi,2025-12-21 10:02:45.963004
857,201,Mouse,26099,4,Mumbai,2026-01-18 10:02:45.963005
858,185,Mouse,15441,4,Bangalore,2026-02-10 10:02:45.963006
859,215,Phone,14977,5,Mumbai,2026-02-14 10:02:45.963007
860,395,Mouse,4680,3,Delhi,2026-01-14 10:02:45.963009
861,403,Mouse,18641,5,Jaipur,2025-12-10 10:02:45.963010
862,112,Keyboard,19195,2,Pune,2026-01-29 10:02:45.963011
863,476,Laptop,11221,1,Jaipur,2026-02-12 10:02:45.963012
864,223,Laptop,12841,1,Delhi,2025-12-25 10:02:45.963013
865,155,Laptop,40969,2,Mumbai,2025-12-30 10:02:45.963015
866,400,Headphones,23743,2,Mumbai,2026-01-03 10:02:45.963016
867,235,Headphones,23551,2,Jaipur,2026-02-14 10:02:45.963017
868,293,Mouse,38143,5,Jaipur,2025-12-06 10:02:45.963018
869,138,Laptop,26903,3,Jaipur,2026-02-14 10:02:45.963019
870,156,Laptop,3544,5,Mumbai,2026-01-23 10:02:45.963020
871,466,Phone,25738,4,Bangalore,2026-01-22 10:02:45.963021
872,436,Keyboard,34817,1,Pune,2026-01-29 10:02:45.963023
873,475,Phone,40954,4,Pune,2026-01-21 10:02:45.963024
874,482,Phone,26771,4,Jaipur,2025-12-04 10:02:45.963025
875,410,Keyboard,47384,3,Bangalore,2026-02-21 10:02:45.963026
876,359,Keyboard,22495,3,Pune,2026-02-28 10:02:45.963027
877,479,Keyboard,16967,2,Mumbai,2025-12-27 10:02:45.963028
878,417,Mouse,47519,3,Pune,2025-12-14 10:02:45.963029
879,214,Headphones,28955,1,Mumbai,2025-12-10 10:02:45.963031
880,414,Phone,25391,2,Mumbai,2025-12-13 10:02:45.963032
881,358,Laptop,31034,1,Pune,2025-12-30 10:02:45.963033
882,446,Headphones,45417,4,Bangalore,2026-02-10 10:02:45.963034
883,485,Phone,25253,3,Bangalore,2026-02-07 10:02:45.963035
884,113,Laptop,24343,1,Mumbai,2025-12-13 10:02:45.963036
885,250,Keyboard,38765,5,Mumbai,2025-12-18 10:02:45.963038
886,123,Phone,20490,5,Delhi,2026-02-08 10:02:45.963039
887,359,Mouse,8394,1,Pune,2026-01-29 10:02:45.963040
888,137,Headphones,18421,3,Bangalore,2025-12-08 10:02:45.963041
889,158,Phone,41409,5,Bangalore,2026-01-29 10:02:45.963042
890,114,Keyboard,32959,2,Bangalore,2025-12-01 10:02:45.963043
891,433,Keyboard,23543,4,Jaipur,2025-12-29 10:02:45.963044
892,154,Phone,22234,1,Jaipur,2025-12-26 10:02:45.963045
893,107,Phone,33291,2,Delhi,2026-02-07 10:02:45.963046
894,131,Headphones,44797,1,Delhi,2025-11-30 10:02:45.963048
895,324,Laptop,44871,3,Mumbai,2025-12-28 10:02:45.963049
896,492,Phone,23917,4,Pune,2025-12-21 10:02:45.963050
897,483,Headphones,42306,2,Bangalore,2025-12-01 10:02:45.963051
898,284,Laptop,26098,2,Jaipur,2026-02-27 10:02:45.963052
899,213,Mouse,12672,4,Delhi,2026-02-20 10:02:45.963054
900,395,Headphones,44062,1,Mumbai,2026-02-04 10:02:45.963055
901,414,Headphones,42666,4,Bangalore,2025-12-02 10:02:45.963056
902,146,Laptop,6237,3,Bangalore,2026-02-21 10:02:45.963057
903,286,Headphones,36709,1,Delhi,2026-02-18 10:02:45.963058
904,211,Headphones,19683,4,Jaipur,2025-12-20 10:02:45.963059
905,309,Mouse,33299,4,Delhi,2026-02-27 10:02:45.963060
906,465,Keyboard,39179,1,Pune,2026-01-11 10:02:45.963062
907,349,Mouse,48776,5,Bangalore,2025-12-08 10:02:45.963063
908,425,Headphones,38899,4,Mumbai,2026-02-11 10:02:45.963064
909,106,Phone,47470,3,Pune,2026-01-14 10:02:45.963065
910,152,Laptop,26828,2,Mumbai,2025-11-28 10:02:45.963066
911,163,Phone,40417,5,Delhi,2025-12-01 10:02:45.963067
912,196,Mouse,37617,1,Bangalore,2026-02-21 10:02:45.963068
913,361,Headphones,4291,2,Delhi,2025-12-26 10:02:45.963069
914,459,Phone,13297,5,Mumbai,2026-02-02 10:02:45.963070
915,128,Mouse,29003,3,Delhi,2026-02-06 10:02:45.963071
916,462,Phone,10148,2,Mumbai,2026-01-12 10:02:45.963072
917,493,Mouse,11902,4,Delhi,2026-01-24 10:02:45.963074
918,463,Laptop,2404,1,Mumbai,2025-12-25 10:02:45.963075
919,490,Laptop,9956,3,Delhi,2025-12-21 10:02:45.963076
920,362,Mouse,31576,4,Mumbai,2026-01-17 10:02:45.963078
921,383,Mouse,17496,3,Mumbai,2025-12-07 10:02:45.963079
922,356,Laptop,12436,5,Pune,2025-12-22 10:02:45.963080
923,312,Phone,28198,5,Delhi,2026-01-01 10:02:45.963082
924,279,Keyboard,5478,2,Delhi,2026-01-10 10:02:45.963083
925,152,Mouse,9510,2,Delhi,2025-11-28 10:02:45.963084
926,284,Phone,3664,2,Bangalore,2026-01-08 10:02:45.963085
927,461,Headphones,26748,5,Bangalore,2026-01-20 10:02:45.963086
928,468,Phone,27272,2,Mumbai,2026-01-07 10:02:45.963087
929,498,Headphones,6807,3,Pune,2025-11-29 10:02:45.963088
930,459,Mouse,25149,5,Pune,2026-02-09 10:02:45.963089
931,253,Laptop,9702,1,Bangalore,2025-12-14 10:02:45.963090
932,262,Keyboard,24254,3,Jaipur,2025-12-12 10:02:45.963091
933,307,Mouse,4511,1,Jaipur,2026-02-08 10:02:45.963093
934,499,Headphones,29445,1,Mumbai,2026-02-13 10:02:45.963094
935,287,Mouse,42907,5,Bangalore,2026-02-15 10:02:45.963095
936,128,Keyboard,28170,4,Mumbai,2025-12-20 10:02:45.963096
937,418,Phone,2212,4,Bangalore,2026-01-17 10:02:45.963097
938,452,Phone,40814,5,Mumbai,2026-02-27 10:02:45.963098
939,302,Laptop,22029,5,Pune,2026-01-21 10:02:45.963099
940,447,Laptop,36094,2,Pune,2026-01-09 10:02:45.963101
941,330,Laptop,36271,3,Jaipur,2026-01-02 10:02:45.963102
942,331,Laptop,37868,1,Delhi,2026-02-01 10:02:45.963103
943,304,Laptop,3131,3,Bangalore,2026-01-09 10:02:45.963104
944,344,Mouse,30224,4,Delhi,2026-02-12 10:02:45.963105
945,420,Phone,10497,2,Delhi,2025-12-18 10:02:45.963107
946,320,Headphones,17927,3,Mumbai,2026-03-02 10:02:45.963108
947,380,Mouse,33417,3,Jaipur,2025-12-17 10:02:45.963109
948,497,Keyboard,36301,1,Bangalore,2026-01-25 10:02:45.963110
949,186,Mouse,48987,3,Bangalore,2026-02-18 10:02:45.963112
950,124,Laptop,28149,4,Pune,2025-12-15 10:02:45.963113
951,225,Keyboard,39773,1,Bangalore,2025-11-30 10:02:45.963114
952,490,Keyboard,6013,2,Mumbai,2026-01-22 10:02:45.963115
953,478,Keyboard,46016,3,Mumbai,2026-03-04 10:02:45.963116
954,254,Phone,39194,5,Bangalore,2026-01-08 10:02:45.963117
955,406,Mouse,6684,2,Jaipur,2025-11-26 10:02:45.963118
956,147,Keyboard,24567,5,Mumbai,2025-12-03 10:02:45.963119
957,248,Headphones,37297,1,Pune,2025-12-24 10:02:45.963120
958,235,Headphones,34557,5,Jaipur,2025-12-22 10:02:45.963122
959,369,Laptop,44250,2,Jaipur,2025-12-29 10:02:45.963123
960,437,Phone,14060,5,Delhi,2026-02-17 10:02:45.963124
961,396,Laptop,40806,3,Bangalore,2026-03-04 10:02:45.963125
962,190,Laptop,46434,4,Mumbai,2025-12-27 10:02:45.963126
963,318,Laptop,19491,1,Mumbai,2026-02-13 10:02:45.963127
964,127,Keyboard,858,5,Delhi,2026-01-22 10:02:45.963128
965,312,Phone,18683,1,Bangalore,2026-01-05 10:02:45.963129
966,477,Mouse,15643,5,Bangalore,2026-01-20 10:02:45.963130
967,188,Headphones,39370,2,Delhi,2026-02-04 10:02:45.963132
968,405,Headphones,47384,4,Bangalore,2026-01-12 10:02:45.963133
969,489,Keyboard,40927,3,Jaipur,2026-01-30 10:02:45.963134
970,381,Headphones,45631,2,Bangalore,2026-02-25 10:02:45.963135
971,237,Phone,11340,2,Jaipur,2026-03-03 10:02:45.963136
972,417,Laptop,1220,2,Mumbai,2025-12-23 10:02:45.963138
973,127,Headphones,21395,4,Bangalore,2025-12-30 10:02:45.963139
974,178,Headphones,24336,2,Bangalore,2025-12-03 10:02:45.963140
975,432,Mouse,13124,4,Bangalore,2025-12-02 10:02:45.963141
976,414,Mouse,48516,5,Delhi,2025-11-27 10:02:45.963142
977,224,Laptop,10568,3,Jaipur,2026-01-04 10:02:45.963143
978,337,Headphones,4730,3,Pune,2026-01-23 10:02:45.963144
979,268,Keyboard,26987,1,Bangalore,2025-11-29 10:02:45.963146
980,177,Keyboard,46371,2,Mumbai,2026-03-02 10:02:45.963147
981,102,Mouse,37021,4,Mumbai,2026-01-14 10:02:45.963148
982,328,Laptop,9058,4,Jaipur,2025-12-06 10:02:45.963149
983,353,Keyboard,30387,3,Pune,2026-02-23 10:02:45.963150
984,308,Phone,12518,3,Mumbai,2026-02-05 10:02:45.963151
985,355,Phone,33782,5,Bangalore,2025-12-24 10:02:45.963152
986,207,Laptop,15359,1,Mumbai,2026-02-15 10:02:45.963153
987,296,Mouse,29825,4,Mumbai,2026-03-02 10:02:45.963154
988,183,Phone,43911,3,Bangalore,2025-12-14 10:02:45.963155
989,451,Keyboard,21054,4,Mumbai,2026-02-26 10:02:45.963156
990,208,Keyboard,16966,4,Pune,2025-12-12 10:02:45.963157
991,241,Headphones,3849,2,Bangalore,2026-01-27 10:02:45.963159
992,367,Mouse,12107,5,Mumbai,2025-12-06 10:02:45.963160
993,164,Phone,38963,4,Bangalore,2026-02-03 10:02:45.963161
994,248,Laptop,47207,3,Jaipur,2026-02-14 10:02:45.963162
995,298,Laptop,6389,5,Delhi,2026-01-06 10:02:45.963163
996,274,Keyboard,31162,1,Mumbai,2026-01-13 10:02:45.963164
997,114,Headphones,33878,5,Jaipur,2026-02-12 10:02:45.963165
998,179,Mouse,24048,3,Mumbai,2026-01-19 10:02:45.963168
999,292,Headphones,49478,1,Delhi,2026-03-03 10:02:45.963170
