order_id,customer_id,product,price,quantity,city,order_date,total_price
725,252,Keyboard,14426,5,Delhi,2026-02-03 10:02:45.962855,72130
726,446,Mouse,23865,2,Pune,2026-02-17 10:02:45.962856,47730
727,228,Keyboard,1495,4,Jaipur,2026-01-21 10:02:45.962857,5980
728,251,Keyboard,39339,4,Jaipur,2026-01-18 10:02:45.962858,157356
729,498,Laptop,28789,4,Pune,2026-02-05 10:02:45.962859,115156
730,195,Laptop,21520,3,Delhi,2026-01-29 10:02:45.962861,64560
731,129,Headphones,43146,2,Mumbai,2025-11-26 10:02:45.962862,86292
732,439,Laptop,33871,2,Delhi,2026-01-16 10:02:45.962863,67742
733,357,Laptop,13653,3,Mumbai,2026-02-07 10:02:45.962864,40959
734,121,Keyboard,46693,3,Pune,2026-02-06 10:02:45.962865,140079
735,423,Phone,35822,1,Pune,2026-01-05 10:02:45.962866,35822
736,324,Mouse,12245,5,Bangalore,2025-12-19 10:02:45.962867,61225
737,240,Phone,42579,5,Pune,2026-01-18 10:02:45.962869,212895
738,450,Phone,8324,1,Jaipur,2025-11-27 10:02:45.962870,8324
739,342,Phone,29746,1,Mumbai,2026-01-08 10:02:45.962871,29746
740,327,Mouse,4480,4,Pune,2026-03-04 10:02:45.962872,17920
741,158,Headphones,16285,4,Delhi,2025-12-15 10:02:45.962873,65140
742,496,Mouse,25604,5,Jaipur,2026-01-31 10:02:45.962874,128020
743,487,Laptop,28015,4,Pune,2026-01-27 10:02:45.962875,112060
744,422,Phone,19263,4,Pune,2025-12-19 10:02:45.962877,77052
745,403,Keyboard,35081,4,Mumbai,2026-01-01 10:02:45.962878,140324
746,280,Phone,1579,1,Pune,2026-01-23 10:02:45.962879,1579
747,279,Mouse,14372,2,Pune,2026-03-04 10:02:45.962880,28744
748,134,Mouse,32174,4,Mumbai,2026-01-22 10:02:45.962881,128696
749,311,Mouse,5962,5,Bangalore,2026-01-19 10:02:45.962882,29810
750,409,Keyboard,7773,1,Bangalore,2026-02-20 10:02:45.962883,7773
751,449,Laptop,30524,4,Mumbai,2026-01-02 10:02:45.962884,122096
752,224,Headphones,37670,3,Pune,2025-12-19 10:02:45.962886,113010
753,362,Keyboard,18282,3,Mumbai,2026-02-17 10:02:45.962887,54846
754,395,Headphones,36725,5,Jaipur,2025-12-17 10:02:45.962888,183625
755,488,Mouse,30368,2,Mumbai,2026-03-02 10:02:45.962889,60736
756,189,Laptop,42176,4,Mumbai,2026-02-22 10:02:45.962890,168704
757,263,Headphones,20711,2,Delhi,2025-12-31 10:02:45.962891,41422
758,113,Phone,28097,5,Bangalore,2025-11-30 10:02:45.962892,140485
759,172,Keyboard,17440,4,Mumbai,2026-01-08 10:02:45.962893,69760
760,279,Keyboard,35506,1,Delhi,2026-03-03 10:02:45.962894,35506
761,328,Mouse,19920,1,Jaipur,2025-12-11 10:02:45.962896,19920
762,178,Keyboard,25418,1,Jaipur,2026-01-23 10:02:45.962897,25418
763,293,Laptop,3515,5,Bangalore,2025-12-26 10:02:45.962898,17575
764,118,Phone,39148,2,Pune,2025-12-15 10:02:45.962900,78296
765,439,Phone,33399,3,Delhi,2026-02-24 10:02:45.962901,100197
766,308,Phone,1324,2,Mumbai,2026-01-05 10:02:45.962902,2648
767,112,Headphones,5758,1,Jaipur,2026-01-02 10:02:45.962904,5758
768,476,Headphones,41553,3,Delhi,2026-02-15 10:02:45.962905,124659
769,440,Mouse,2016,2,Delhi,2025-12-08 10:02:45.962906,4032
770,166,Headphones,29928,2,Mumbai,2026-01-13 10:02:45.962907,59856
771,103,Laptop,19832,4,Jaipur,2026-01-28 10:02:45.962908,79328
772,321,Keyboard,29541,3,Mumbai,2026-01-24 10:02:45.962909,88623
773,307,Headphones,9236,5,Bangalore,2026-01-12 10:02:45.962910,46180
774,374,Keyboard,35841,1,Jaipur,2025-12-09 10:02:45.962911,35841
775,401,Phone,16412,2,Mumbai,2026-01-02 10:02:45.962912,32824
776,323,Mouse,41737,2,Delhi,2026-02-06 10:02:45.962913,83474
777,222,Mouse,47977,5,Bangalore,2026-01-30 10:02:45.962914,239885
778,149,Phone,10668,2,Mumbai,2026-02-11 10:02:45.962916,21336
779,470,Mouse,6276,5,Mumbai,2026-01-16 10:02:45.962917,31380
780,405,Headphones,13962,5,Jaipur,2026-01-02 10:02:45.962918,69810
781,115,Headphones,10041,4,Delhi,2026-02-11 10:02:45.962919,40164
782,135,Mouse,10695,1,Jaipur,2026-01-27 10:02:45.962920,10695
783,150,Headphones,49144,4,Mumbai,2026-02-14 10:02:45.962921,196576
784,195,Laptop,28116,5,Pune,2025-12-16 10:02:45.962922,140580
785,109,Laptop,23317,2,Mumbai,2026-02-15 10:02:45.962923,46634
786,364,Phone,18926,4,Jaipur,2026-01-17 10:02:45.962924,75704
787,374,Headphones,31459,5,Jaipur,2026-01-30 10:02:45.962925,157295
788,337,Keyboard,19632,4,Pune,2025-11-28 10:02:45.962926,78528
789,274,Laptop,43738,2,Mumbai,2026-02-04 10:02:45.962928,87476
790,248,Headphones,9073,4,Jaipur,2025-12-31 10:02:45.962929,36292
791,114,Headphones,48332,3,Delhi,2026-01-07 10:02:45.962930,144996
792,117,Headphones,15989,3,Bangalore,2026-01-15 10:02:45.962931,47967
793,441,Phone,31646,3,Mumbai,2026-02-15 10:02:45.962932,94938
794,422,Laptop,13822,3,Delhi,2025-11-28 10:02:45.962933,41466
795,128,Laptop,40993,4,Bangalore,2026-01-20 10:02:45.962934,163972
796,455,Laptop,31409,1,Delhi,2025-12-08 10:02:45.962936,31409
797,244,Keyboard,5586,2,Jaipur,2026-01-27 10:02:45.962937,11172
798,256,Laptop,1935,3,Delhi,2026-02-02 10:02:45.962938,5805
799,431,Mouse,6246,5,Bangalore,2026-02-17 10:02:45.962939,31230
800,106,Keyboard,37826,5,Mumbai,2026-01-23 10:02:45.962940,189130
801,246,Laptop,31313,3,Jaipur,2026-02-04 10:02:45.962941,93939
802,282,Phone,45090,3,Pune,2025-11-26 10:02:45.962942,135270
803,416,Mouse,26860,1,Delhi,2026-02-11 10:02:45.962944,26860
804,491,Mouse,22426,3,Pune,2026-02-26 10:02:45.962945,67278
805,150,Mouse,10563,4,Jaipur,2026-01-05 10:02:45.962946,42252
806,278,Keyboard,10559,1,Mumbai,2026-01-10 10:02:45.962947,10559
807,197,Headphones,21929,3,Bangalore,2026-02-22 10:02:45.962948,65787
808,450,Laptop,17340,2,Delhi,2026-02-19 10:02:45.962949,34680
809,392,Phone,19867,3,Jaipur,2026-02-14 10:02:45.962950,59601
810,181,Headphones,41675,1,Mumbai,2025-12-11 10:02:45.962952,41675
811,457,Laptop,46020,3,Bangalore,2025-12-17 10:02:45.962953,138060
812,288,Headphones,5876,1,Pune,2026-01-29 10:02:45.962954,5876
813,454,Keyboard,21070,3,Jaipur,2026-03-02 10:02:45.962955,63210
814,453,Keyboard,22440,4,Pune,2026-01-05 10:02:45.962956,89760
815,211,Mouse,13171,4,Pune,2026-02-20 10:02:45.962957,52684
816,357,Laptop,25870,1,Mumbai,2026-01-22 10:02:45.962958,25870
817,128,Mouse,6275,1,Mumbai,2026-01-24 10:02:45.962959,6275
818,178,Mouse,46120,2,Bangalore,2026-02-13 10:02:45.962961,92240
819,184,Phone,14330,5,Jaipur,2025-12-15 10:02:45.962962,71650
820,447,Headphones,34783,2,Pune,2026-01-16 10:02:45.962963,69566
821,389,Headphones,25477,2,Bangalore,2025-12-04 10:02:45.962964,50954
822,137,Laptop,44746,2,Bangalore,2025-11-27 10:02:45.962965,89492
823,110,Phone,22391,3,Jaipur,2025-12-16 10:02:45.962966,67173
824,195,Mouse,26904,2,Pune,2026-01-21 10:02:45.962967,53808
825,199,Keyboard,20934,5,Delhi,2025-12-02 10:02:45.962968,104670
826,215,Laptop,35955,5,Bangalore,2026-01-30 10:02:45.962970,179775
827,495,Mouse,22330,2,Mumbai,2026-03-02 10:02:45.962971,44660
828,214,Headphones,9625,1,Pune,2026-01-01 10:02:45.962972,9625
829,192,Phone,41357,3,Jaipur,2025-12-28 10:02:45.962973,124071
830,482,Headphones,47092,3,Mumbai,2026-02-01 10:02:45.962974,141276
831,175,Mouse,42673,4,Bangalore,2025-12-04 10:02:45.962975,170692
832,378,Phone,8381,5,Pune,2026-01-02 10:02:45.962976,41905
833,469,Phone,28352,1,Mumbai,2025-12-26 10:02:45.962978,28352
834,291,Mouse,41318,5,Delhi,2026-02-19 10:02:45.962979,206590
835,324,Headphones,12724,2,Pune,2026-02-27 10:02:45.962980,25448
836,212,Phone,8119,1,Jaipur,2026-01-27 10:02:45.962981,8119
837,442,Keyboard,27332,3,Bangalore,2025-12-20 10:02:45.962982,81996
838,417,Phone,46661,1,Mumbai,2025-11-26 10:02:45.962983,46661
839,418,Headphones,48842,4,Mumbai,2025-11-30 10:02:45.962984,195368
840,389,Laptop,20931,2,Pune,2025-12-02 10:02:45.962985,41862
841,461,Headphones,26825,2,Delhi,2026-01-07 10:02:45.962986,53650
842,102,Mouse,40879,2,Delhi,2025-12-30 10:02:45.962988,81758
843,258,Mouse,8137,1,Jaipur,2026-02-04 10:02:45.962989,8137
844,484,Phone,30910,1,Delhi,2026-01-03 10:02:45.962990,30910
845,168,Headphones,43783,2,Bangalore,2025-12-24 10:02:45.962992,87566
846,186,Laptop,25058,1,Pune,2025-12-12 10:02:45.962993,25058
847,127,Phone,17546,5,Delhi,2025-11-29 10:02:45.962994,87730
848,460,Headphones,3833,4,Jaipur,2025-12-24 10:02:45.962995,15332
849,454,Phone,43119,5,Mumbai,2026-01-13 10:02:45.962996,215595
850,193,Mouse,7876,4,Jaipur,2026-02-09 10:02:45.962997,31504
851,402,Laptop,10570,5,Jaipur,2025-12-18 10:02:45.962998,52850
852,481,Mouse,5474,4,Mumbai,2025-12-04 10:02:45.962999,21896
853,498,Keyboard,13189,1,Delhi,2026-02-19 10:02:45.963001,13189
854,496,Headphones,48792,3,Mumbai,2026-01-21 10:02:45.963002,146376
855,316,Keyboard,25054,1,Jaipur,2026-01-15 10:02:45.963003,25054
856,277,Keyboard,45586,5,Delhi,2025-12-21 10:02:45.963004,227930
857,201,Mouse,26099,4,Mumbai,2026-01-18 10:02:45.963005,104396
858,185,Mouse,15441,4,Bangalore,2026-02-10 10:02:45.963006,61764
859,215,Phone,14977,5,Mumbai,2026-02-14 10:02:45.963007,74885
860,395,Mouse,4680,3,Delhi,2026-01-14 10:02:45.963009,14040
861,403,Mouse,18641,5,Jaipur,2025-12-10 10:02:45.963010,93205
862,112,Keyboard,19195,2,Pune,2026-01-29 10:02:45.963011,38390
863,476,Laptop,11221,1,Jaipur,2026-02-12 10:02:45.963012,11221
864,223,Laptop,12841,1,Delhi,2025-12-25 10:02:45.963013,12841
865,155,Laptop,40969,2,Mumbai,2025-12-30 10:02:45.963015,81938
866,400,Headphones,23743,2,Mumbai,2026-01-03 10:02:45.963016,47486
867,235,Headphones,23551,2,Jaipur,2026-02-14 10:02:45.963017,47102
868,293,Mouse,38143,5,Jaipur,2025-12-06 10:02:45.963018,190715
869,138,Laptop,26903,3,Jaipur,2026-02-14 10:02:45.963019,80709
870,156,Laptop,3544,5,Mumbai,2026-01-23 10:02:45.963020,17720
871,466,Phone,25738,4,Bangalore,2026-01-22 10:02:45.963021,102952
872,436,Keyboard,34817,1,Pune,2026-01-29 10:02:45.963023,34817
873,475,Phone,40954,4,Pune,2026-01-21 10:02:45.963024,163816
874,482,Phone,26771,4,Jaipur,2025-12-04 10:02:45.963025,107084
875,410,Keyboard,47384,3,Bangalore,2026-02-21 10:02:45.963026,142152
876,359,Keyboard,22495,3,Pune,2026-02-28 10:02:45.963027,67485
877,479,Keyboard,16967,2,Mumbai,2025-12-27 10:02:45.963028,33934
878,417,Mouse,47519,3,Pune,2025-12-14 10:02:45.963029,142557
879,214,Headphones,28955,1,Mumbai,2025-12-10 10:02:45.963031,28955
880,414,Phone,25391,2,Mumbai,2025-12-13 10:02:45.963032,50782
881,358,Laptop,31034,1,Pune,2025-12-30 10:02:45.963033,31034
882,446,Headphones,45417,4,Bangalore,2026-02-10 10:02:45.963034,181668
883,485,Phone,25253,3,Bangalore,2026-02-07 10:02:45.963035,75759
884,113,Laptop,24343,1,Mumbai,2025-12-13 10:02:45.963036,24343
885,250,Keyboard,38765,5,Mumbai,2025-12-18 10:02:45.963038,193825
886,123,Phone,20490,5,Delhi,2026-02-08 10:02:45.963039,102450
887,359,Mouse,8394,1,Pune,2026-01-29 10:02:45.963040,8394
888,137,Headphones,18421,3,Bangalore,2025-12-08 10:02:45.963041,55263
889,158,Phone,41409,5,Bangalore,2026-01-29 10:02:45.963042,207045
890,114,Keyboard,32959,2,Bangalore,2025-12-01 10:02:45.963043,65918
891,433,Keyboard,23543,4,Jaipur,2025-12-29 10:02:45.963044,94172
892,154,Phone,22234,1,Jaipur,2025-12-26 10:02:45.963045,22234
893,107,Phone,33291,2,Delhi,2026-02-07 10:02:45.963046,66582
894,131,Headphones,44797,1,Delhi,2025-11-30 10:02:45.963048,44797
895,324,Laptop,44871,3,Mumbai,2025-12-28 10:02:45.963049,134613
896,492,Phone,23917,4,Pune,2025-12-21 10:02:45.963050,95668
897,483,Headphones,42306,2,Bangalore,2025-12-01 10:02:45.963051,84612
898,284,Laptop,26098,2,Jaipur,2026-02-27 10:02:45.963052,52196
899,213,Mouse,12672,4,Delhi,2026-02-20 10:02:45.963054,50688
900,395,Headphones,44062,1,Mumbai,2026-02-04 10:02:45.963055,44062
901,414,Headphones,42666,4,Bangalore,2025-12-02 10:02:45.963056,170664
902,146,Laptop,6237,3,Bangalore,2026-02-21 10:02:45.963057,18711
903,286,Headphones,36709,1,Delhi,2026-02-18 10:02:45.963058,36709
904,211,Headphones,19683,4,Jaipur,2025-12-20 10:02:45.963059,78732
905,309,Mouse,33299,4,Delhi,2026-02-27 10:02:45.963060,133196
906,465,Keyboard,39179,1,Pune,2026-01-11 10:02:45.963062,39179
907,349,Mouse,48776,5,Bangalore,2025-12-08 10:02:45.963063,243880
908,425,Headphones,38899,4,Mumbai,2026-02-11 10:02:45.963064,155596
909,106,Phone,47470,3,Pune,2026-01-14 10:02:45.963065,142410
910,152,Laptop,26828,2,Mumbai,2025-11-28 10:02:45.963066,53656
911,163,Phone,40417,5,Delhi,2025-12-01 10:02:45.963067,202085
912,196,Mouse,37617,1,Bangalore,2026-02-21 10:02:45.963068,37617
913,361,Headphones,4291,2,Delhi,2025-12-26 10:02:45.963069,8582
914,459,Phone,13297,5,Mumbai,2026-02-02 10:02:45.963070,66485
915,128,Mouse,29003,3,Delhi,2026-02-06 10:02:45.963071,87009
916,462,Phone,10148,2,Mumbai,2026-01-12 10:02:45.963072,20296
917,493,Mouse,11902,4,Delhi,2026-01-24 10:02:45.963074,47608
918,463,Laptop,2404,1,Mumbai,2025-12-25 10:02:45.963075,2404
919,490,Laptop,9956,3,Delhi,2025-12-21 10:02:45.963076,29868
920,362,Mouse,31576,4,Mumbai,2026-01-17 10:02:45.963078,126304
921,383,Mouse,17496,3,Mumbai,2025-12-07 10:02:45.963079,52488
922,356,Laptop,12436,5,Pune,2025-12-22 10:02:45.963080,62180
923,312,Phone,28198,5,Delhi,2026-01-01 10:02:45.963082,140990
924,279,Keyboard,5478,2,Delhi,2026-01-10 10:02:45.963083,10956
925,152,Mouse,9510,2,Delhi,2025-11-28 10:02:45.963084,19020
926,284,Phone,3664,2,Bangalore,2026-01-08 10:02:45.963085,7328
927,461,Headphones,26748,5,Bangalore,2026-01-20 10:02:45.963086,133740
928,468,Phone,27272,2,Mumbai,2026-01-07 10:02:45.963087,54544
929,498,Headphones,6807,3,Pune,2025-11-29 10:02:45.963088,20421
930,459,Mouse,25149,5,Pune,2026-02-09 10:02:45.963089,125745
931,253,Laptop,9702,1,Bangalore,2025-12-14 10:02:45.963090,9702
932,262,Keyboard,24254,3,Jaipur,2025-12-12 10:02:45.963091,72762
933,307,Mouse,4511,1,Jaipur,2026-02-08 10:02:45.963093,4511
934,499,Headphones,29445,1,Mumbai,2026-02-13 10:02:45.963094,29445
935,287,Mouse,42907,5,Bangalore,2026-02-15 10:02:45.963095,214535
936,128,Keyboard,28170,4,Mumbai,2025-12-20 10:02:45.963096,112680
937,418,Phone,2212,4,Bangalore,2026-01-17 10:02:45.963097,8848
938,452,Phone,40814,5,Mumbai,2026-02-27 10:02:45.963098,204070
939,302,Laptop,22029,5,Pune,2026-01-21 10:02:45.963099,110145
940,447,Laptop,36094,2,Pune,2026-01-09 10:02:45.963101,72188
941,330,Laptop,36271,3,Jaipur,2026-01-02 10:02:45.963102,108813
942,331,Laptop,37868,1,Delhi,2026-02-01 10:02:45.963103,37868
943,304,Laptop,3131,3,Bangalore,2026-01-09 10:02:45.963104,9393
944,344,Mouse,30224,4,Delhi,2026-02-12 10:02:45.963105,120896
945,420,Phone,10497,2,Delhi,2025-12-18 10:02:45.963107,20994
946,320,Headphones,17927,3,Mumbai,2026-03-02 10:02:45.963108,53781
947,380,Mouse,33417,3,Jaipur,2025-12-17 10:02:45.963109,100251
948,497,Keyboard,36301,1,Bangalore,2026-01-25 10:02:45.963110,36301
949,186,Mouse,48987,3,Bangalore,2026-02-18 10:02:45.963112,146961
950,124,Laptop,28149,4,Pune,2025-12-15 10:02:45.963113,112596
951,225,Keyboard,39773,1,Bangalore,2025-11-30 10:02:45.963114,39773
952,490,Keyboard,6013,2,Mumbai,2026-01-22 10:02:45.963115,12026
953,478,Keyboard,46016,3,Mumbai,2026-03-04 10:02:45.963116,138048
954,254,Phone,39194,5,Bangalore,2026-01-08 10:02:45.963117,195970
955,406,Mouse,6684,2,Jaipur,2025-11-26 10:02:45.963118,13368
956,147,Keyboard,24567,5,Mumbai,2025-12-03 10:02:45.963119,122835
957,248,Headphones,37297,1,Pune,2025-12-24 10:02:45.963120,37297
958,235,Headphones,34557,5,Jaipur,2025-12-22 10:02:45.963122,172785
959,369,Laptop,44250,2,Jaipur,2025-12-29 10:02:45.963123,88500
960,437,Phone,14060,5,Delhi,2026-02-17 10:02:45.963124,70300
961,396,Laptop,40806,3,Bangalore,2026-03-04 10:02:45.963125,122418
962,190,Laptop,46434,4,Mumbai,2025-12-27 10:02:45.963126,185736
963,318,Laptop,19491,1,Mumbai,2026-02-13 10:02:45.963127,19491
964,127,Keyboard,858,5,Delhi,2026-01-22 10:02:45.963128,4290
965,312,Phone,18683,1,Bangalore,2026-01-05 10:02:45.963129,18683
966,477,Mouse,15643,5,Bangalore,2026-01-20 10:02:45.963130,78215
967,188,Headphones,39370,2,Delhi,2026-02-04 10:02:45.963132,78740
968,405,Headphones,47384,4,Bangalore,2026-01-12 10:02:45.963133,189536
969,489,Keyboard,40927,3,Jaipur,2026-01-30 10:02:45.963134,122781
970,381,Headphones,45631,2,Bangalore,2026-02-25 10:02:45.963135,91262
971,237,Phone,11340,2,Jaipur,2026-03-03 10:02:45.963136,22680
972,417,Laptop,1220,2,Mumbai,2025-12-23 10:02:45.963138,2440
973,127,Headphones,21395,4,Bangalore,2025-12-30 10:02:45.963139,85580
974,178,Headphones,24336,2,Bangalore,2025-12-03 10:02:45.963140,48672
975,432,Mouse,13124,4,Bangalore,2025-12-02 10:02:45.963141,52496
976,414,Mouse,48516,5,Delhi,2025-11-27 10:02:45.963142,242580
977,224,Laptop,10568,3,Jaipur,2026-01-04 10:02:45.963143,31704
978,337,Headphones,4730,3,Pune,2026-01-23 10:02:45.963144,14190
979,268,Keyboard,26987,1,Bangalore,2025-11-29 10:02:45.963146,26987
980,177,Keyboard,46371,2,Mumbai,2026-03-02 10:02:45.963147,92742
981,102,Mouse,37021,4,Mumbai,2026-01-14 10:02:45.963148,148084
982,328,Laptop,9058,4,Jaipur,2025-12-06 10:02:45.963149,36232
983,353,Keyboard,30387,3,Pune,2026-02-23 10:02:45.963150,91161
984,308,Phone,12518,3,Mumbai,2026-02-05 10:02:45.963151,37554
985,355,Phone,33782,5,Bangalore,2025-12-24 10:02:45.963152,168910
986,207,Laptop,15359,1,Mumbai,2026-02-15 10:02:45.963153,15359
987,296,Mouse,29825,4,Mumbai,2026-03-02 10:02:45.963154,119300
988,183,Phone,43911,3,Bangalore,2025-12-14 10:02:45.963155,131733
989,451,Keyboard,21054,4,Mumbai,2026-02-26 10:02:45.963156,84216
990,208,Keyboard,16966,4,Pune,2025-12-12 10:02:45.963157,67864
991,241,Headphones,3849,2,Bangalore,2026-01-27 10:02:45.963159,7698
992,367,Mouse,12107,5,Mumbai,2025-12-06 10:02:45.963160,60535
993,164,Phone,38963,4,Bangalore,2026-02-03 10:02:45.963161,155852
994,248,Laptop,47207,3,Jaipur,2026-02-14 10:02:45.963162,141621
995,298,Laptop,6389,5,Delhi,2026-01-06 10:02:45.963163,31945
996,274,Keyboard,31162,1,Mumbai,2026-01-13 10:02:45.963164,31162
997,114,Headphones,33878,5,Jaipur,2026-02-12 10:02:45.963165,169390
998,179,Mouse,24048,3,Mumbai,2026-01-19 10:02:45.963168,72144
999,292,Headphones,49478,1,Delhi,2026-03-03 10:02:45.963170,49478
